,solarSystemID,solarSystemName
5337,30011672,Kerepa
5338,30012505,Malukker
5339,30012547,Hadaugago
5340,30012715,Odotte
5341,30013410,Abrat
5342,30013489,Deepari
5343,30014971,Couster
5344,30015042,Akhwa
5345,30015305,Adallier
5346,30020141,Senda
5347,30021392,Kappas
5348,30021407,Aokannitoh
5349,30021672,Pasha
5350,30022505,Orgron
5351,30022547,Krilmokenur
5352,30022715,Oirtlair
5353,30023410,Embod
5354,30023489,Fora
5355,30024971,Hecarrin
5356,30025042,Annad
5357,30025305,Channace
5358,30030141,Uitra
5359,30031392,Komo
5360,30031407,Hitanishio
5361,30031672,Safilbab
5362,30032505,Todeko
5363,30032547,Larkugei
5364,30032715,Olelon
5365,30033410,Erego
5366,30033489,Hanan
5367,30034971,Henebene
5368,30035042,Chaktaren
5369,30035305,Clacille
5370,30040141,Urhinichi
5371,30041392,Laah
5372,30041407,Ichinumi
5373,30041672,Seitam
5374,30042505,Usteli
5375,30042547,Loguttur
5376,30042715,Trossere
5377,30043410,Fildar
5378,30043489,Horir
5379,30044971,Mesokel
5380,30045042,Conoban
5381,30045305,Clellinon
5382,30045306,Hykanima
5383,30045307,Okagaiken
5384,30045308,Kehjari
5385,30045309,Villasen
5386,30045310,Sarenemi
5387,30045311,Ashitsu
5388,30045312,Korasen
5389,30045313,Ienakkamon
5390,30045314,Kinakka
5391,30045315,Raihbaka
5392,30045316,Innia
5393,30045317,Iralaja
5394,30045318,Martoh
5395,30045319,Eha
5396,30045320,Pavanakka
5397,30045321,Uchomida
5398,30045322,Samanuni
5399,30045323,Astoh
5400,30045324,Onnamon
5401,30045325,Rohamaa
5402,30045326,Uuhulanen
5403,30045327,Tsuruma
5404,30045328,Ahtila
5405,30045329,Ichoriya
5406,30045330,Okkamon
5407,30045331,Vaaralen
5408,30045332,Asakai
5409,30045333,Prism
5410,30045334,Mushikegi
5411,30045335,Teskanen
5412,30045336,Elunala
5413,30045337,Ikoskio
5414,30045338,Hikkoken
5415,30045339,Enaluri
5416,30045340,Aivonen
5417,30045341,Hallanen
5418,30045342,Akidagi
5419,30045343,Immuri
5420,30045344,Nennamaila
5421,30045345,Hirri
5422,30045346,Kedama
5423,30045347,Oinasiken
5424,30045348,Notoras
5425,30045349,Rakapas
5426,30045350,Teimo
5427,30045351,Iwisoda
5428,30045352,Nisuwa
5429,30045353,Pynekastoh
5430,30045354,Reitsato
5431,30100000,Zarzakh
5432,31000001,J055520
5433,31000002,J110145
5434,31000003,J164710
5435,31000004,J200727
5436,31000005,Thera
5437,31000006,J174618
5438,31000007,J105443
5439,31000008,J100744
5440,31000009,J225046
5441,31000010,J160837
5442,31000011,J114700
5443,31000012,J134914
5444,31000013,J102655
5445,31000014,J134312
5446,31000015,J205818
5447,31000016,J113434
5448,31000017,J105711
5449,31000018,J164218
5450,31000019,J154535
5451,31000020,J111301
5452,31000021,J135038
5453,31000022,J121358
5454,31000023,J222914
5455,31000024,J155429
5456,31000025,J204640
5457,31000026,J162604
5458,31000027,J164807
5459,31000028,J233317
5460,31000029,J155023
5461,31000030,J112628
5462,31000031,J153001
5463,31000032,J143204
5464,31000033,J101729
5465,31000034,J221203
5466,31000035,J125428
5467,31000036,J131854
5468,31000037,J160534
5469,31000038,J144855
5470,31000039,J101453
5471,31000040,J144913
5472,31000041,J144530
5473,31000042,J135411
5474,31000043,J125713
5475,31000044,J105521
5476,31000045,J224324
5477,31000046,J163203
5478,31000047,J171818
5479,31000048,J145337
5480,31000049,J150131
5481,31000050,J130842
5482,31000051,J145406
5483,31000052,J103404
5484,31000053,J112124
5485,31000054,J124926
5486,31000055,J232605
5487,31000056,J144938
5488,31000057,J233828
5489,31000058,J130714
5490,31000059,J142701
5491,31000060,J154226
5492,31000061,J125843
5493,31000062,J155459
5494,31000063,J225555
5495,31000064,J115549
5496,31000065,J140741
5497,31000066,J104140
5498,31000067,J101757
5499,31000068,J100250
5500,31000069,J113721
5501,31000070,J105039
5502,31000071,J233550
5503,31000072,J114033
5504,31000073,J105936
5505,31000074,J140121
5506,31000075,J154029
5507,31000076,J101336
5508,31000077,J160039
5509,31000078,J161257
5510,31000079,J144303
5511,31000080,J121131
5512,31000081,J113653
5513,31000082,J123454
5514,31000083,J110750
5515,31000084,J151106
5516,31000085,J100040
5517,31000086,J223733
5518,31000087,J110431
5519,31000088,J134446
5520,31000089,J143202
5521,31000090,J210436
5522,31000091,J133030
5523,31000092,J170645
5524,31000093,J103151
5525,31000094,J222206
5526,31000095,J130602
5527,31000096,J123708
5528,31000097,J123831
5529,31000098,J164927
5530,31000099,J134143
5531,31000100,J214534
5532,31000101,J135250
5533,31000102,J111707
5534,31000103,J135245
5535,31000104,J101408
5536,31000105,J215117
5537,31000106,J141019
5538,31000107,J102206
5539,31000108,J125903
5540,31000109,J134939
5541,31000110,J162641
5542,31000111,J152537
5543,31000112,J224442
5544,31000113,J104138
5545,31000114,J121516
5546,31000115,J114540
5547,31000116,J155013
5548,31000117,J144450
5549,31000118,J141239
5550,31000119,J115545
5551,31000120,J114905
5552,31000121,J120522
5553,31000122,J172907
5554,31000123,J164550
5555,31000124,J141812
5556,31000125,J134637
5557,31000126,J134132
5558,31000127,J125011
5559,31000128,J105942
5560,31000129,J171653
5561,31000130,J110213
5562,31000131,J115048
5563,31000132,J174405
5564,31000133,J123111
5565,31000134,J123047
5566,31000135,J231541
5567,31000136,J215900
5568,31000137,J110651
5569,31000138,J140602
5570,31000139,J163804
5571,31000140,J125209
5572,31000141,J140831
5573,31000142,J161811
5574,31000143,J112913
5575,31000144,J105632
5576,31000145,J160710
5577,31000146,J160835
5578,31000147,J122659
5579,31000148,J130931
5580,31000149,J161115
5581,31000150,J120734
5582,31000151,J110906
5583,31000152,J121418
5584,31000153,J113820
5585,31000154,J113506
5586,31000155,J172240
5587,31000156,J110101
5588,31000157,J110108
5589,31000158,J213555
5590,31000159,J144704
5591,31000160,J115815
5592,31000161,J133653
5593,31000162,J171700
5594,31000163,J104628
5595,31000164,J114546
5596,31000165,J235419
5597,31000166,J204503
5598,31000167,J215417
5599,31000168,J110545
5600,31000169,J153536
5601,31000170,J150407
5602,31000171,J153530
5603,31000172,J131232
5604,31000173,J101020
5605,31000174,J133613
5606,31000175,J165901
5607,31000176,J152006
5608,31000177,J160345
5609,31000178,J134330
5610,31000179,J213342
5611,31000180,J150745
5612,31000181,J165056
5613,31000182,J150827
5614,31000183,J144632
5615,31000184,J102630
5616,31000185,J133335
5617,31000186,J125925
5618,31000187,J142617
5619,31000188,J150818
5620,31000189,J114420
5621,31000190,J112250
5622,31000191,J155935
5623,31000192,J115738
5624,31000193,J232715
5625,31000194,J110051
5626,31000195,J152928
5627,31000196,J132216
5628,31000197,J132758
5629,31000198,J134145
5630,31000199,J102849
5631,31000200,J120335
5632,31000201,J104439
5633,31000202,J122717
5634,31000203,J101817
5635,31000204,J131551
5636,31000205,J115200
5637,31000206,J155029
5638,31000207,J223703
5639,31000208,J233359
5640,31000209,J114107
5641,31000210,J152014
5642,31000211,J100211
5643,31000212,J104103
5644,31000213,J171019
5645,31000214,J114313
5646,31000215,J130542
5647,31000216,J114719
5648,31000217,J130322
5649,31000218,J161524
5650,31000219,J162858
5651,31000220,J121158
5652,31000221,J113050
5653,31000222,J141514
5654,31000223,J220654
5655,31000224,J162118
5656,31000225,J231004
5657,31000226,J120621
5658,31000227,J151601
5659,31000228,J105837
5660,31000229,J143133
5661,31000230,J100422
5662,31000231,J104335
5663,31000232,J105700
5664,31000233,J215431
5665,31000234,J143628
5666,31000235,J141150
5667,31000236,J163743
5668,31000237,J161509
5669,31000238,J150629
5670,31000239,J141017
5671,31000240,J130045
5672,31000241,J123748
5673,31000242,J124051
5674,31000243,J151141
5675,31000244,J112129
5676,31000245,J213653
5677,31000246,J143649
5678,31000247,J223855
5679,31000248,J140019
5680,31000249,J110605
5681,31000250,J122843
5682,31000251,J205004
5683,31000252,J122114
5684,31000253,J163533
5685,31000254,J151518
5686,31000255,J122712
5687,31000256,J143002
5688,31000257,J160307
5689,31000258,J213932
5690,31000259,J102414
5691,31000260,J170949
5692,31000261,J235001
5693,31000262,J103320
5694,31000263,J141038
5695,31000264,J172003
5696,31000265,J124215
5697,31000266,J215754
5698,31000267,J102837
5699,31000268,J130155
5700,31000269,J170544
5701,31000270,J142649
5702,31000271,J150539
5703,31000272,J163156
5704,31000273,J120338
5705,31000274,J142941
5706,31000275,J110126
5707,31000276,J155504
5708,31000277,J144228
5709,31000278,J223650
5710,31000279,J102734
5711,31000280,J105232
5712,31000281,J133128
5713,31000282,J140135
5714,31000283,J115216
5715,31000284,J153311
5716,31000285,J164756
5717,31000286,J165216
5718,31000287,J114914
5719,31000288,J212504
5720,31000289,J120256
5721,31000290,J143421
5722,31000291,J223026
5723,31000292,J102918
5724,31000293,J142136
5725,31000294,J134540
5726,31000295,J124451
5727,31000296,J102749
5728,31000297,J165741
5729,31000298,J142119
5730,31000299,J105642
5731,31000300,J154354
5732,31000301,J102005
5733,31000302,J133052
5734,31000303,J103341
5735,31000304,J142114
5736,31000305,J152353
5737,31000306,J120431
5738,31000307,J103547
5739,31000308,J161107
5740,31000309,J160334
5741,31000310,J101845
5742,31000311,J171805
5743,31000312,J134610
5744,31000313,J173842
5745,31000314,J155203
5746,31000315,J121935
5747,31000316,J105013
5748,31000317,J161846
5749,31000318,J113632
5750,31000319,J170106
5751,31000320,J123828
5752,31000321,J172147
5753,31000322,J164759
5754,31000323,J212957
5755,31000324,J212338
5756,31000325,J115823
5757,31000326,J112744
5758,31000327,J121941
5759,31000328,J125650
5760,31000329,J161344
5761,31000330,J134833
5762,31000331,J143517
5763,31000332,J133245
5764,31000333,J113918
5765,31000334,J161644
5766,31000335,J152257
5767,31000336,J155833
5768,31000337,J151332
5769,31000338,J231306
5770,31000339,J171312
5771,31000340,J112406
5772,31000341,J212904
5773,31000342,J111811
5774,31000343,J104201
5775,31000344,J150216
5776,31000345,J112934
5777,31000346,J115808
5778,31000347,J121915
5779,31000348,J133259
5780,31000349,J150325
5781,31000350,J122224
5782,31000351,J131702
5783,31000352,J141807
5784,31000353,J142327
5785,31000354,J144822
5786,31000355,J164417
5787,31000356,J125227
5788,31000357,J113057
5789,31000358,J101524
5790,31000359,J124508
5791,31000360,J141156
5792,31000361,J222822
5793,31000362,J104253
5794,31000363,J144153
5795,31000364,J103406
5796,31000365,J133210
5797,31000366,J111740
5798,31000367,J125956
5799,31000368,J105951
5800,31000369,J141857
5801,31000370,J120726
5802,31000371,J155737
5803,31000372,J144605
5804,31000373,J144218
5805,31000374,J114835
5806,31000375,J134006
5807,31000376,J160941
5808,31000377,J111557
5809,31000378,J124219
5810,31000379,J155620
5811,31000380,J114346
5812,31000381,J153532
5813,31000382,J211936
5814,31000383,J211036
5815,31000384,J145805
5816,31000385,J151548
5817,31000386,J160412
5818,31000387,J104008
5819,31000388,J145715
5820,31000389,J235321
5821,31000390,J103339
5822,31000391,J132009
5823,31000392,J210548
5824,31000393,J235408
5825,31000394,J122821
5826,31000395,J121925
5827,31000396,J151047
5828,31000397,J111011
5829,31000398,J154212
5830,31000399,J130256
5831,31000400,J113230
5832,31000401,J132557
5833,31000402,J233534
5834,31000403,J232801
5835,31000404,J153627
5836,31000405,J134800
5837,31000406,J111508
5838,31000407,J143639
5839,31000408,J160753
5840,31000409,J151231
5841,31000410,J142547
5842,31000411,J142306
5843,31000412,J210422
5844,31000413,J112137
5845,31000414,J160715
5846,31000415,J145931
5847,31000416,J103217
5848,31000417,J143505
5849,31000418,J142533
5850,31000419,J112146
5851,31000420,J103839
5852,31000421,J152433
5853,31000422,J110408
5854,31000423,J205546
5855,31000424,J152801
5856,31000425,J120308
5857,31000426,J103948
5858,31000427,J112820
5859,31000428,J231837
5860,31000429,J110043
5861,31000430,J121454
5862,31000431,J230959
5863,31000432,J103408
5864,31000433,J162720
5865,31000434,J132418
5866,31000435,J164235
5867,31000436,J143429
5868,31000437,J134654
5869,31000438,J112801
5870,31000439,J110656
5871,31000440,J134951
5872,31000441,J155307
5873,31000442,J131204
5874,31000443,J213737
5875,31000444,J235117
5876,31000445,J164938
5877,31000446,J120310
5878,31000447,J144838
5879,31000448,J101307
5880,31000449,J172354
5881,31000450,J235447
5882,31000451,J124023
5883,31000452,J171424
5884,31000453,J150921
5885,31000454,J171518
5886,31000455,J140012
5887,31000456,J155616
5888,31000457,J234557
5889,31000458,J162700
5890,31000459,J103716
5891,31000460,J100640
5892,31000461,J151250
5893,31000462,J141332
5894,31000463,J211915
5895,31000464,J144546
5896,31000465,J145759
5897,31000466,J103422
5898,31000467,J130222
5899,31000468,J165357
5900,31000469,J105321
5901,31000470,J105803
5902,31000471,J130209
5903,31000472,J122832
5904,31000473,J143359
5905,31000474,J100447
5906,31000475,J115651
5907,31000476,J134323
5908,31000477,J160014
5909,31000478,J110823
5910,31000479,J100246
5911,31000480,J131221
5912,31000481,J145155
5913,31000482,J114405
5914,31000483,J215537
5915,31000484,J172551
5916,31000485,J131107
5917,31000486,J113108
5918,31000487,J172556
5919,31000488,J123450
5920,31000489,J135809
5921,31000490,J212319
5922,31000491,J104210
5923,31000492,J170038
5924,31000493,J104115
5925,31000494,J114758
5926,31000495,J231517
5927,31000496,J114055
5928,31000497,J120619
5929,31000498,J213058
5930,31000499,J162430
5931,31000500,J120928
5932,31000501,J132918
5933,31000502,J105203
5934,31000503,J104328
5935,31000504,J130854
5936,31000505,J164130
5937,31000506,J110316
5938,31000507,J122331
5939,31000508,J133419
5940,31000509,J150137
5941,31000510,J140112
5942,31000511,J125721
5943,31000512,J154515
5944,31000513,J135703
5945,31000514,J102347
5946,31000515,J234942
5947,31000516,J134618
5948,31000517,J154858
5949,31000518,J132052
5950,31000519,J114046
5951,31000520,J150859
5952,31000521,J151615
5953,31000522,J122246
5954,31000523,J132559
5955,31000524,J230207
5956,31000525,J140308
5957,31000526,J140642
5958,31000527,J114306
5959,31000528,J154606
5960,31000529,J135910
5961,31000530,J132024
5962,31000531,J160311
5963,31000532,J142239
5964,31000533,J101149
5965,31000534,J154538
5966,31000535,J144426
5967,31000536,J150341
5968,31000537,J122124
5969,31000538,J112614
5970,31000539,J145316
5971,31000540,J215736
5972,31000541,J163138
5973,31000542,J100033
5974,31000543,J170552
5975,31000544,J104820
5976,31000545,J131240
5977,31000546,J120442
5978,31000547,J105000
5979,31000548,J164507
5980,31000549,J144956
5981,31000550,J114712
5982,31000551,J211908
5983,31000552,J150700
5984,31000553,J164931
5985,31000554,J121412
5986,31000555,J145211
5987,31000556,J174449
5988,31000557,J133015
5989,31000558,J134534
5990,31000559,J153229
5991,31000560,J133557
5992,31000561,J150807
5993,31000562,J110413
5994,31000563,J105352
5995,31000564,J161246
5996,31000565,J125927
5997,31000566,J130650
5998,31000567,J142826
5999,31000568,J152737
6000,31000569,J225316
6001,31000570,J163146
6002,31000571,J134107
6003,31000572,J104850
6004,31000573,J131124
6005,31000574,J123435
6006,31000575,J150853
6007,31000576,J170558
6008,31000577,J214238
6009,31000578,J110538
6010,31000579,J143336
6011,31000580,J232044
6012,31000581,J145225
6013,31000582,J231210
6014,31000583,J223853
6015,31000584,J234542
6016,31000585,J115911
6017,31000586,J135155
6018,31000587,J152825
6019,31000588,J115334
6020,31000589,J114749
6021,31000590,J134730
6022,31000591,J105544
6023,31000592,J233129
6024,31000593,J114528
6025,31000594,J103351
6026,31000595,J152322
6027,31000596,J132617
6028,31000597,J104517
6029,31000598,J132401
6030,31000599,J142918
6031,31000600,J163902
6032,31000601,J214843
6033,31000602,J173322
6034,31000603,J120252
6035,31000604,J232305
6036,31000605,J123907
6037,31000606,J144057
6038,31000607,J223320
6039,31000608,J153247
6040,31000609,J204623
6041,31000610,J223348
6042,31000611,J115734
6043,31000612,J154735
6044,31000613,J115314
6045,31000614,J164816
6046,31000615,J132712
6047,31000616,J124530
6048,31000617,J134949
6049,31000618,J132458
6050,31000619,J160927
6051,31000620,J150836
6052,31000621,J102222
6053,31000622,J103144
6054,31000623,J135629
6055,31000624,J115530
6056,31000625,J133111
6057,31000626,J150904
6058,31000627,J111846
6059,31000628,J152950
6060,31000629,J120704
6061,31000630,J104718
6062,31000631,J131808
6063,31000632,J231644
6064,31000633,J232147
6065,31000634,J132048
6066,31000635,J172350
6067,31000636,J145619
6068,31000637,J163446
6069,31000638,J140816
6070,31000639,J141015
6071,31000640,J101346
6072,31000641,J212238
6073,31000642,J235852
6074,31000643,J134349
6075,31000644,J204221
6076,31000645,J110910
6077,31000646,J131753
6078,31000647,J113221
6079,31000648,J152941
6080,31000649,J144727
6081,31000650,J143320
6082,31000651,J155551
6083,31000652,J162516
6084,31000653,J135827
6085,31000654,J131706
6086,31000655,J214854
6087,31000656,J150109
6088,31000657,J103512
6089,31000658,J121658
6090,31000659,J143706
6091,31000660,J235924
6092,31000661,J103854
6093,31000662,J214725
6094,31000663,J101415
6095,31000664,J122837
6096,31000665,J125727
6097,31000666,J142847
6098,31000667,J155035
6099,31000668,J102504
6100,31000669,J160305
6101,31000670,J151503
6102,31000671,J142838
6103,31000672,J131034
6104,31000673,J214901
6105,31000674,J113323
6106,31000675,J112956
6107,31000676,J104802
6108,31000677,J100808
6109,31000678,J100509
6110,31000679,J142055
6111,31000680,J135141
6112,31000681,J151902
6113,31000682,J235759
6114,31000683,J164613
6115,31000684,J225805
6116,31000685,J112916
6117,31000686,J115347
6118,31000687,J224217
6119,31000688,J110555
6120,31000689,J143455
6121,31000690,J111141
6122,31000691,J104606
6123,31000692,J222830
6124,31000693,J123249
6125,31000694,J115310
6126,31000695,J143702
6127,31000696,J223538
6128,31000697,J131618
6129,31000698,J215944
6130,31000699,J121952
6131,31000700,J121928
6132,31000701,J105439
6133,31000702,J150627
6134,31000703,J121745
6135,31000704,J141438
6136,31000705,J214929
6137,31000706,J130709
6138,31000707,J103924
6139,31000708,J211000
6140,31000709,J123555
6141,31000710,J151125
6142,31000711,J123412
6143,31000712,J112309
6144,31000713,J123850
6145,31000714,J163923
6146,31000715,J143546
6147,31000716,J130832
6148,31000717,J221337
6149,31000718,J113449
6150,31000719,J212607
6151,31000720,J165157
6152,31000721,J142937
6153,31000722,J120455
6154,31000723,J122638
6155,31000724,J161411
6156,31000725,J124028
6157,31000726,J134735
6158,31000727,J142845
6159,31000728,J140750
6160,31000729,J104515
6161,31000730,J113039
6162,31000731,J111159
6163,31000732,J105342
6164,31000733,J121728
6165,31000734,J115700
6166,31000735,J143234
6167,31000736,J122524
6168,31000737,J124007
6169,31000738,J150533
6170,31000739,J143933
6171,31000740,J225128
6172,31000741,J133632
6173,31000742,J131744
6174,31000743,J125923
6175,31000744,J161138
6176,31000745,J125824
6177,31000746,J223511
6178,31000747,J134401
6179,31000748,J214739
6180,31000749,J104321
6181,31000750,J115327
6182,31000751,J154937
6183,31000752,J112505
6184,31000753,J102739
6185,31000754,J171309
6186,31000755,J133417
6187,31000756,J124749
6188,31000757,J122137
6189,31000758,J140353
6190,31000759,J104029
6191,31000760,J151348
6192,31000761,J163522
6193,31000762,J131315
6194,31000763,J114008
6195,31000764,J233839
6196,31000765,J112558
6197,31000766,J114308
6198,31000767,J130125
6199,31000768,J173213
6200,31000769,J160126
6201,31000770,J154813
6202,31000771,J215151
6203,31000772,J144739
6204,31000773,J102602
6205,31000774,J120924
6206,31000775,J212906
6207,31000776,J101719
6208,31000777,J101824
6209,31000778,J153003
6210,31000779,J105123
6211,31000780,J122635
6212,31000781,J152624
6213,31000782,J224145
6214,31000783,J163318
6215,31000784,J144004
6216,31000785,J122931
6217,31000786,J173245
6218,31000787,J145246
6219,31000788,J124526
6220,31000789,J165648
6221,31000790,J134405
6222,31000791,J213111
6223,31000792,J135422
6224,31000793,J153030
6225,31000794,J120634
6226,31000795,J102209
6227,31000796,J123540
6228,31000797,J112715
6229,31000798,J162159
6230,31000799,J122118
6231,31000800,J105244
6232,31000801,J123958
6233,31000802,J223552
6234,31000803,J232359
6235,31000804,J171539
6236,31000805,J100102
6237,31000806,J154249
6238,31000807,J105311
6239,31000808,J210536
6240,31000809,J151248
6241,31000810,J131852
6242,31000811,J141611
6243,31000812,J113723
6244,31000813,J121323
6245,31000814,J144422
6246,31000815,J140722
6247,31000816,J141637
6248,31000817,J112617
6249,31000818,J150754
6250,31000819,J102946
6251,31000820,J115234
6252,31000821,J145145
6253,31000822,J145426
6254,31000823,J122732
6255,31000824,J144203
6256,31000825,J140843
6257,31000826,J155631
6258,31000827,J235525
6259,31000828,J121749
6260,31000829,J162518
6261,31000830,J132012
6262,31000831,J102038
6263,31000832,J150234
6264,31000833,J112520
6265,31000834,J165412
6266,31000835,J151102
6267,31000836,J133049
6268,31000837,J161628
6269,31000838,J134306
6270,31000839,J131842
6271,31000840,J232329
6272,31000841,J164921
6273,31000842,J203814
6274,31000843,J151311
6275,31000844,J101650
6276,31000845,J165006
6277,31000846,J103533
6278,31000847,J101441
6279,31000848,J124253
6280,31000849,J232200
6281,31000850,J144326
6282,31000851,J124449
6283,31000852,J100642
6284,31000853,J133150
6285,31000854,J164126
6286,31000855,J171142
6287,31000856,J145634
6288,31000857,J151431
6289,31000858,J233555
6290,31000859,J100651
6291,31000860,J132103
6292,31000861,J121720
6293,31000862,J210355
6294,31000863,J125029
6295,31000864,J103619
6296,31000865,J165014
6297,31000866,J124611
6298,31000867,J150418
6299,31000868,J145440
6300,31000869,J113223
6301,31000870,J234915
6302,31000871,J162042
6303,31000872,J112019
6304,31000873,J162332
6305,31000874,J125350
6306,31000875,J101710
6307,31000876,J223029
6308,31000877,J234810
6309,31000878,J135230
6310,31000879,J111038
6311,31000880,J160650
6312,31000881,J114342
6313,31000882,J152031
6314,31000883,J113629
6315,31000884,J220301
6316,31000885,J102057
6317,31000886,J124753
6318,31000887,J114225
6319,31000888,J105002
6320,31000889,J111218
6321,31000890,J111634
6322,31000891,J105007
6323,31000892,J205027
6324,31000893,J111355
6325,31000894,J101012
6326,31000895,J161338
6327,31000896,J170002
6328,31000897,J104654
6329,31000898,J124329
6330,31000899,J114648
6331,31000900,J131228
6332,31000901,J110448
6333,31000902,J144621
6334,31000903,J153104
6335,31000904,J100932
6336,31000905,J114048
6337,31000906,J115706
6338,31000907,J123230
6339,31000908,J152218
6340,31000909,J123303
6341,31000910,J102856
6342,31000911,J151900
6343,31000912,J124646
6344,31000913,J153528
6345,31000914,J112850
6346,31000915,J102257
6347,31000916,J142414
6348,31000917,J165803
6349,31000918,J115918
6350,31000919,J222104
6351,31000920,J124203
6352,31000921,J112608
6353,31000922,J161657
6354,31000923,J111805
6355,31000924,J113451
6356,31000925,J141007
6357,31000926,J164034
6358,31000927,J101750
6359,31000928,J165001
6360,31000929,J111619
6361,31000930,J140521
6362,31000931,J140752
6363,31000932,J143447
6364,31000933,J142018
6365,31000934,J105102
6366,31000935,J124630
6367,31000936,J165302
6368,31000937,J143916
6369,31000938,J221414
6370,31000939,J153903
6371,31000940,J103955
6372,31000941,J210952
6373,31000942,J134102
6374,31000943,J140050
6375,31000944,J131757
6376,31000945,J140341
6377,31000946,J111856
6378,31000947,J102407
6379,31000948,J151341
6380,31000949,J110706
6381,31000950,J133651
6382,31000951,J123452
6383,31000952,J102143
6384,31000953,J220832
6385,31000954,J160847
6386,31000955,J125949
6387,31000956,J164250
6388,31000957,J212329
6389,31000958,J112905
6390,31000959,J144447
6391,31000960,J113530
6392,31000961,J103604
6393,31000962,J142038
6394,31000963,J130403
6395,31000964,J132525
6396,31000965,J103653
6397,31000966,J154642
6398,31000967,J163526
